SMILES,MW,HBA,HBD,LogP,lipinski_valid,Error,Fragments,chemval,chem_violation
CC(O)=CC(O)=C=C1C(O)(O)C#C1,180.042258736,4,4,0.11329999999999985,True,False,"['[7*]C(C)O', '[7*]CC(O)=C=C1C#CC1(O)O']",False,"Triple bond in small ring, Allene, Geminal diol/triol, Enol"
OC1(O)C(C1C(=C)C#CC#C)(O)O,180.042258736,4,4,-1.8292000000000002,True,False,['C#CC#CC(=C)C1C(O)(O)C1(O)O'],False,Geminal diol/triol
OC1(O)C(C1=C(C)C#CC#C)(O)O,180.042258736,4,4,-1.6851000000000003,True,False,"['[7*]C1C(O)(O)C1(O)O', '[7*]C(C)C#CC#C']",False,Geminal diol/triol
CC1(O)C(C1C(=O)C#CC#C)(O)O,180.042258736,4,3,-1.7461999999999998,True,False,"['[15*]C1C(C)(O)C1(O)O', '[6*]C(=O)C#CC#C']",False,Geminal diol/triol
CC1(O)C(C1=C(O)C#CC#C)(O)O,180.042258736,4,4,-1.1194,True,False,"['[7*]C1C(C)(O)C1(O)O', '[7*]C(O)C#CC#C']",False,"Geminal diol/triol, Enol"
CC1(O)C(C=C(C#CC#C)O1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,['C#CC#CC1=CC(O)(O)C(C)(O)O1'],False,"Geminal diol/triol, Enol"
OC1(O)C(C=C(C#CC#C)C1)(O)O,180.042258736,4,4,-1.6851000000000003,True,False,['C#CC#CC1=CC(O)(O)C(O)(O)C1'],False,Geminal diol/triol
CC1(O)C(OC(C#CC#C)=C1)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,['C#CC#CC1=CC(C)(O)C(O)(O)O1'],False,"Geminal diol/triol, Enol"
C#CC(=C)C(C1C(=O)OC1=O)(O)C,180.042258736,4,1,-0.37360000000000015,True,False,"['[8*]C(C)(O)C(=C)C#C', '[15*]C1C(=O)OC1=O']",True,N/A
C#CC(=C)C(C=1C(=O)OC1O)(O)C,180.042258736,4,2,0.25319999999999987,True,False,['C#CC(=C)C(C)(O)C1=C(O)OC1=O'],False,"Geminal diol/triol, Enol"
C#CC(=C)C(C1C(=O)OC1=C)(O)O,180.042258736,4,2,-0.4566,True,False,"['[15*]C1C(=C)OC1=O', '[8*]C(O)(O)C(=C)C#C']",False,"Geminal diol/triol, Enol"
C#CC(=C)C(C=1C(=O)OC1C)(O)O,180.042258736,4,2,-0.3125000000000001,True,False,['C#CC(=C)C(O)(O)C1=C(C)OC1=O'],False,"Geminal diol/triol, Enol"
C#CC(=C)C(C1=C(O)OC1=C)(O)O,180.042258736,4,3,0.17020000000000002,True,False,['C#CC(=C)C(O)(O)C1=C(O)OC1=C'],False,"Geminal diol/triol, Enol"
C#CC(=C)C(C1C(=O)CC1=O)(O)O,180.042258736,4,2,-0.9852000000000001,True,False,"['[15*]C1C(=O)CC1=O', '[8*]C(O)(O)C(=C)C#C']",False,Geminal diol/triol
C#CC(=C)C(C1C(=O)C=C1O)(O)O,180.042258736,4,3,-0.5025,True,False,"['[15*]C1C(=O)C=C1O', '[8*]C(O)(O)C(=C)C#C']",False,"Geminal diol/triol, Enol"
C#CC(=C)C(C=1C(=O)CC1O)(O)O,180.042258736,4,3,-0.3584000000000001,True,False,['C#CC(=C)C(O)(O)C1=C(O)CC1=O'],False,"Geminal diol/triol, Enol"
C#CC(=C)C(C1C(O)=C=C1O)(O)O,180.042258736,4,4,-0.03080000000000016,True,False,"['[15*]C1C(O)=C=C1O', '[8*]C(O)(O)C(=C)C#C']",False,"Allene, Geminal diol/triol, Enol"
C#CC(=C)C(C=1C(O)=CC1O)(O)O,180.042258736,4,4,0.12429999999999997,True,False,['C#CC(=C)C(O)(O)C1=C(O)C=C1O'],False,"Geminal diol/triol, Enol"
C#CC(=O)C(C1C(=O)OC1=O)(C)C,180.042258736,4,0,-0.08550000000000013,True,False,"['[8*]C(C)(C)C(=O)C#C', '[15*]C1C(=O)OC1=O']",True,N/A
C#CC(=O)C(C=1C(=O)OC1O)(C)C,180.042258736,4,1,0.5412999999999999,True,False,['C#CC(=O)C(C)(C)C1=C(O)OC1=O'],False,"Geminal diol/triol, Enol"
C#CC(=O)C(C1C(=O)OC1=C)(O)C,180.042258736,4,1,-0.37360000000000015,True,False,"['[15*]C1C(=C)OC1=O', '[8*]C(C)(O)C(=O)C#C']",False,Enol
C#CC(=O)C(C=1C(=O)OC1C)(O)C,180.042258736,4,1,-0.22950000000000004,True,False,['C#CC(=O)C(C)(O)C1=C(C)OC1=O'],False,Enol
C#CC(=O)C(C1=C(O)OC1=C)(O)C,180.042258736,4,2,0.2532,True,False,['C#CC(=O)C(C)(O)C1=C(O)OC1=C'],False,"Geminal diol/triol, Enol"
C#CC(=O)C(C1C(=O)CC1=O)(O)C,180.042258736,4,1,-0.9022000000000003,True,False,"['[15*]C1C(=O)CC1=O', '[8*]C(C)(O)C(=O)C#C']",True,N/A
C#CC(=O)C(C1C(=O)C=C1O)(O)C,180.042258736,4,2,-0.4195000000000002,True,False,"['[15*]C1C(=O)C=C1O', '[8*]C(C)(O)C(=O)C#C']",False,Enol
C#CC(=O)C(C=1C(=O)CC1O)(O)C,180.042258736,4,2,-0.2754000000000003,True,False,['C#CC(=O)C(C)(O)C1=C(O)CC1=O'],False,Enol
C#CC(=O)C(C1C(O)=C=C1O)(O)C,180.042258736,4,3,0.05219999999999986,True,False,"['[15*]C1C(O)=C=C1O', '[8*]C(C)(O)C(=O)C#C']",False,"Allene, Enol"
C#CC(=O)C(C=1C(O)=CC1O)(O)C,180.042258736,4,3,0.20729999999999998,True,False,['C#CC(=O)C(C)(O)C1=C(O)C=C1O'],False,Enol
C#CC(=O)C(C1C(=C)OC1=C)(O)O,180.042258736,4,2,-0.4566,True,False,"['[8*]C(O)(O)C(=O)C#C', '[15*]C1C(=C)OC1=C']",False,"Geminal diol/triol, Enol"
C#CC(=O)C(C=1C(=C)OC1C)(O)O,180.042258736,4,2,-0.3125,True,False,['C#CC(=O)C(O)(O)C1=C(C)OC1=C'],False,"Geminal diol/triol, Enol"
C#CC(=O)C(C1C(=O)CC1=C)(O)O,180.042258736,4,2,-0.9852000000000003,True,False,"['[8*]C(O)(O)C(=O)C#C', '[15*]C1C(=C)CC1=O']",False,Geminal diol/triol
C#CC(=O)C(C1C(=O)C=C1C)(O)O,180.042258736,4,2,-0.9852000000000003,True,False,"['[8*]C(O)(O)C(=O)C#C', '[15*]C1C(=O)C=C1C']",False,Geminal diol/triol
C#CC(=O)C(C=1C(=O)CC1C)(O)O,180.042258736,4,2,-0.8411000000000002,True,False,['C#CC(=O)C(O)(O)C1=C(C)CC1=O'],False,Geminal diol/triol
C#CC(=O)C(C1C(O)=CC1=C)(O)O,180.042258736,4,3,-0.5025,True,False,"['[8*]C(O)(O)C(=O)C#C', '[15*]C1C(=C)C=C1O']",False,"Geminal diol/triol, Enol"
C#CC(=O)C(C1C(O)=C=C1C)(O)O,180.042258736,4,3,-0.5135000000000001,True,False,"['[8*]C(O)(O)C(=O)C#C', '[15*]C1C(C)=C=C1O']",False,"Allene, Geminal diol/triol, Enol"
C#CC(=O)C(C=1C(O)=CC1C)(O)O,180.042258736,4,3,-0.3584,True,False,['C#CC(=O)C(O)(O)C1=C(C)C=C1O'],False,"Geminal diol/triol, Enol"
C#CC(=O)C(C1=C(O)CC1=C)(O)O,180.042258736,4,3,-0.3584,True,False,['C#CC(=O)C(O)(O)C1=C(O)CC1=C'],False,"Geminal diol/triol, Enol"
C#CC(=O)C(C1=C(O)C=C1C)(O)O,180.042258736,4,3,-0.3584,True,False,['C#CC(=O)C(O)(O)C1=C(O)C=C1C'],False,"Geminal diol/triol, Enol"
O=C1OC(=O)C1C(C=C=C=C)(O)C,180.04225873599998,4,1,-0.06680000000000014,True,False,"['[8*]C(C)(O)C=C=C=C', '[15*]C1C(=O)OC1=O']",False,Allene
O=C1OC(=O)C1C(C=CC#C)(O)C,180.04225873599998,4,1,-0.37360000000000015,True,False,"['[7*]CC([8*])(C)O', '[15*]C1C(=O)OC1=O', '[7*]CC#C']",True,N/A
O=C1OC(=O)C1C(C#CC=C)(O)C,180.04225873599998,4,1,-0.37360000000000015,True,False,"['[15*]C1C(=O)OC1=O', '[8*]C(C)(O)C#CC=C']",True,N/A
OC=1OC(=O)C1C(C=C=C=C)(O)C,180.04225873599998,4,2,0.56,True,False,['C=C=C=CC(C)(O)C1=C(O)OC1=O'],False,"Allene, Geminal diol/triol, Enol"
OC=1OC(=O)C1C(C=CC#C)(O)C,180.04225873599998,4,2,0.2532,True,False,"['[7*]CC(C)(O)C1=C(O)OC1=O', '[7*]CC#C']",False,"Geminal diol/triol, Enol"
OC=1OC(=O)C1C(C#CC=C)(O)C,180.04225873599998,4,2,0.2532000000000001,True,False,['C=CC#CC(C)(O)C1=C(O)OC1=O'],False,"Geminal diol/triol, Enol"
OC1OC(=O)C1C(C#CC#C)(O)C,180.04225873599998,4,2,-1.1346000000000003,True,False,"['[15*]C1C(=O)OC1O', '[8*]C(C)(O)C#CC#C']",False,Geminal diol/triol
OC1OC(O)=C1C(C#CC#C)(O)C,180.04225873599998,4,3,-0.5077999999999996,True,False,['C#CC#CC(C)(O)C1=C(O)OC1O'],False,"Geminal diol/triol, Enol"
C=C1OC(=O)C1C(C=C=C=C)(O)O,180.042258736,4,2,-0.1498000000000001,True,False,"['[8*]C(O)(O)C=C=C=C', '[15*]C1C(=C)OC1=O']",False,"Allene, Geminal diol/triol, Enol"
C=C1OC(=O)C1C(C=CC#C)(O)O,180.042258736,4,2,-0.4566000000000001,True,False,"['[15*]C1C(=C)OC1=O', '[7*]CC([8*])(O)O', '[7*]CC#C']",False,"Geminal diol/triol, Enol"
C=C1OC(=O)C1C(C#CC=C)(O)O,180.042258736,4,2,-0.4566000000000001,True,False,"['[15*]C1C(=C)OC1=O', '[8*]C(O)(O)C#CC=C']",False,"Geminal diol/triol, Enol"
CC=1OC(=O)C1C(C=C=C=C)(O)O,180.042258736,4,2,-0.005700000000000038,True,False,['C=C=C=CC(O)(O)C1=C(C)OC1=O'],False,"Allene, Geminal diol/triol, Enol"
CC=1OC(=O)C1C(C=CC#C)(O)O,180.042258736,4,2,-0.3125,True,False,"['[7*]CC(O)(O)C1=C(C)OC1=O', '[7*]CC#C']",False,"Geminal diol/triol, Enol"
CC=1OC(=O)C1C(C#CC=C)(O)O,180.042258736,4,2,-0.3125,True,False,['C=CC#CC(O)(O)C1=C(C)OC1=O'],False,"Geminal diol/triol, Enol"
CC1OC(=O)C1C(C#CC#C)(O)O,180.042258736,4,2,-1.1345999999999998,True,False,"['[15*]C1C(=O)OC1C', '[8*]C(O)(O)C#CC#C']",False,Geminal diol/triol
C=C1OC(O)=C1C(C=C=C=C)(O)O,180.042258736,4,3,0.4769999999999999,True,False,['C=C=C=CC(O)(O)C1=C(O)OC1=C'],False,"Allene, Geminal diol/triol, Enol"
C=C1OC(O)=C1C(C=CC#C)(O)O,180.042258736,4,3,0.1701999999999998,True,False,"['[7*]CC(O)(O)C1=C(O)OC1=C', '[7*]CC#C']",False,"Geminal diol/triol, Enol"
C=C1OC(O)=C1C(C#CC=C)(O)O,180.042258736,4,3,0.1701999999999998,True,False,['C=CC#CC(O)(O)C1=C(O)OC1=C'],False,"Geminal diol/triol, Enol"
CC1OC(O)=C1C(C#CC#C)(O)O,180.042258736,4,3,-0.5078000000000003,True,False,['C#CC#CC(O)(O)C1=C(O)OC1C'],False,"Geminal diol/triol, Enol"
C=C1OC(O)C1C(C#CC#C)(O)O,180.042258736,4,3,-1.2176000000000002,True,False,"['[8*]C(O)(O)C#CC#C', '[15*]C1C(=C)OC1O']",False,"Geminal diol/triol, Enol"
CC=1OC(O)C1C(C#CC#C)(O)O,180.042258736,4,3,-1.0735000000000001,True,False,['C#CC#CC(O)(O)C1=C(C)OC1O'],False,"Geminal diol/triol, Enol"
O=C1CC(=O)C1C(C=C=C=C)(O)O,180.042258736,4,2,-0.6784,True,False,"['[8*]C(O)(O)C=C=C=C', '[15*]C1C(=O)CC1=O']",False,"Allene, Geminal diol/triol"
O=C1CC(=O)C1C(C=CC#C)(O)O,180.042258736,4,2,-0.9852000000000001,True,False,"['[15*]C1C(=O)CC1=O', '[7*]CC([8*])(O)O', '[7*]CC#C']",False,Geminal diol/triol
O=C1CC(=O)C1C(C#CC=C)(O)O,180.042258736,4,2,-0.9852000000000001,True,False,"['[15*]C1C(=O)CC1=O', '[8*]C(O)(O)C#CC=C']",False,Geminal diol/triol
OC1=CC(=O)C1C(C=C=C=C)(O)O,180.042258736,4,3,-0.19569999999999993,True,False,"['[8*]C(O)(O)C=C=C=C', '[15*]C1C(=O)C=C1O']",False,"Allene, Geminal diol/triol, Enol"
OC1=CC(=O)C1C(C=CC#C)(O)O,180.042258736,4,3,-0.5025000000000001,True,False,"['[15*]C1C(=O)C=C1O', '[7*]CC([8*])(O)O', '[7*]CC#C']",False,"Geminal diol/triol, Enol"
OC1=CC(=O)C1C(C#CC=C)(O)O,180.042258736,4,3,-0.5024999999999998,True,False,"['[15*]C1C(=O)C=C1O', '[8*]C(O)(O)C#CC=C']",False,"Geminal diol/triol, Enol"
OC=1CC(=O)C1C(C=C=C=C)(O)O,180.042258736,4,3,-0.051600000000000146,True,False,['C=C=C=CC(O)(O)C1=C(O)CC1=O'],False,"Allene, Geminal diol/triol, Enol"
OC=1CC(=O)C1C(C=CC#C)(O)O,180.042258736,4,3,-0.3584000000000001,True,False,"['[7*]CC(O)(O)C1=C(O)CC1=O', '[7*]CC#C']",False,"Geminal diol/triol, Enol"
OC=1CC(=O)C1C(C#CC=C)(O)O,180.042258736,4,3,-0.3584000000000001,True,False,['C=CC#CC(O)(O)C1=C(O)CC1=O'],False,"Geminal diol/triol, Enol"
OC1CC(=O)C1C(C#CC#C)(O)O,180.042258736,4,3,-1.7462000000000002,True,False,"['[8*]C(O)(O)C#CC#C', '[15*]C1C(=O)CC1O']",False,Geminal diol/triol
OC1=C=C(O)C1C(C=C=C=C)(O)O,180.042258736,4,4,0.27599999999999986,True,False,"['[8*]C(O)(O)C=C=C=C', '[15*]C1C(O)=C=C1O']",False,"Allene, Geminal diol/triol, Enol"
OC1=C=C(O)C1C(C=CC#C)(O)O,180.042258736,4,4,-0.03080000000000005,True,False,"['[15*]C1C(O)=C=C1O', '[7*]CC([8*])(O)O', '[7*]CC#C']",False,"Allene, Geminal diol/triol, Enol"
OC1=C=C(O)C1C(C#CC=C)(O)O,180.042258736,4,4,-0.03080000000000016,True,False,"['[15*]C1C(O)=C=C1O', '[8*]C(O)(O)C#CC=C']",False,"Allene, Geminal diol/triol, Enol"
OC=1C=C(O)C1C(C=C=C=C)(O)O,180.042258736,4,4,0.43109999999999987,True,False,['C=C=C=CC(O)(O)C1=C(O)C=C1O'],False,"Allene, Geminal diol/triol, Enol"
OC=1C=C(O)C1C(C=CC#C)(O)O,180.042258736,4,4,0.12429999999999997,True,False,"['[7*]CC(O)(O)C1=C(O)C=C1O', '[7*]CC#C']",False,"Geminal diol/triol, Enol"
OC=1C=C(O)C1C(C#CC=C)(O)O,180.042258736,4,4,0.12429999999999997,True,False,['C=CC#CC(O)(O)C1=C(O)C=C1O'],False,"Geminal diol/triol, Enol"
OC1C=C(O)C1C(C#CC#C)(O)O,180.042258736,4,4,-1.2635,True,False,"['[8*]C(O)(O)C#CC#C', '[15*]C1C(O)=CC1O']",False,"Geminal diol/triol, Enol"
OC1CC(O)=C1C(C#CC#C)(O)O,180.042258736,4,4,-1.1194,True,False,['C#CC#CC(O)(O)C1=C(O)CC1O'],False,"Geminal diol/triol, Enol"
O=C1OC(=O)C1C(C=C=C=O)(C)C,180.04225873599998,4,0,0.2550999999999999,True,False,"['[8*]C(C)(C)C=C=C=O', '[15*]C1C(=O)OC1=O']",False,Allene
O=C1OC(=O)C1C(C#CC=O)(C)C,180.04225873599998,4,0,-0.08550000000000013,True,False,"['[8*]C(C)(C)C#CC=O', '[15*]C1C(=O)OC1=O']",True,N/A
OC=1OC(=O)C1C(C=C=C=O)(C)C,180.04225873599998,4,1,0.8819000000000001,True,False,['CC(C)(C=C=C=O)C1=C(O)OC1=O'],False,"Allene, Geminal diol/triol, Enol"
OC=1OC(=O)C1C(C#CC=O)(C)C,180.04225873599998,4,1,0.5413000000000001,True,False,['CC(C)(C#CC=O)C1=C(O)OC1=O'],False,"Geminal diol/triol, Enol"
C=C1OC(=O)C1C(C=C=C=O)(O)C,180.042258736,4,1,-0.033000000000000085,True,False,"['[15*]C1C(=C)OC1=O', '[8*]C(C)(O)C=C=C=O']",False,"Allene, Enol"
C=C1OC(=O)C1C(C#CC=O)(O)C,180.042258736,4,1,-0.37360000000000015,True,False,"['[15*]C1C(=C)OC1=O', '[8*]C(C)(O)C#CC=O']",False,Enol
CC=1OC(=O)C1C(C=C=C=O)(O)C,180.042258736,4,1,0.11109999999999992,True,False,['CC1=C(C(C)(O)C=C=C=O)C(=O)O1'],False,"Allene, Enol"
CC=1OC(=O)C1C(C#CC=O)(O)C,180.042258736,4,1,-0.22950000000000004,True,False,['CC1=C(C(C)(O)C#CC=O)C(=O)O1'],False,Enol
C=C1OC(O)=C1C(C=C=C=O)(O)C,180.042258736,4,2,0.5937999999999999,True,False,['C=C1OC(O)=C1C(C)(O)C=C=C=O'],False,"Allene, Geminal diol/triol, Enol"
C=C1OC(O)=C1C(C#CC=O)(O)C,180.042258736,4,2,0.2532,True,False,['C=C1OC(O)=C1C(C)(O)C#CC=O'],False,"Geminal diol/triol, Enol"
O=C1CC(=O)C1C(C=C=C=O)(O)C,180.042258736,4,1,-0.5616000000000001,True,False,"['[15*]C1C(=O)CC1=O', '[8*]C(C)(O)C=C=C=O']",False,Allene
O=C1CC(=O)C1C(C#CC=O)(O)C,180.042258736,4,1,-0.9022000000000003,True,False,"['[15*]C1C(=O)CC1=O', '[8*]C(C)(O)C#CC=O']",True,N/A
OC1=CC(=O)C1C(C=C=C=O)(O)C,180.042258736,4,2,-0.07889999999999991,True,False,"['[15*]C1C(=O)C=C1O', '[8*]C(C)(O)C=C=C=O']",False,"Allene, Enol"
OC1=CC(=O)C1C(C#CC=O)(O)C,180.042258736,4,2,-0.4195000000000002,True,False,"['[15*]C1C(=O)C=C1O', '[8*]C(C)(O)C#CC=O']",False,Enol
OC=1CC(=O)C1C(C=C=C=O)(O)C,180.042258736,4,2,0.06519999999999992,True,False,['CC(O)(C=C=C=O)C1=C(O)CC1=O'],False,"Allene, Enol"
OC=1CC(=O)C1C(C#CC=O)(O)C,180.042258736,4,2,-0.2754000000000003,True,False,['CC(O)(C#CC=O)C1=C(O)CC1=O'],False,Enol
OC1=C=C(O)C1C(C=C=C=O)(O)C,180.042258736,4,3,0.39279999999999987,True,False,"['[15*]C1C(O)=C=C1O', '[8*]C(C)(O)C=C=C=O']",False,"Allene, Enol"
OC1=C=C(O)C1C(C#CC=O)(O)C,180.042258736,4,3,0.0521999999999998,True,False,"['[15*]C1C(O)=C=C1O', '[8*]C(C)(O)C#CC=O']",False,"Allene, Enol"
OC=1C=C(O)C1C(C=C=C=O)(O)C,180.042258736,4,3,0.5478999999999998,True,False,['CC(O)(C=C=C=O)C1=C(O)C=C1O'],False,"Allene, Enol"
OC=1C=C(O)C1C(C#CC=O)(O)C,180.042258736,4,3,0.20729999999999998,True,False,['CC(O)(C#CC=O)C1=C(O)C=C1O'],False,Enol
C=C1OC(=C)C1C(C=C=C=O)(O)O,180.042258736,4,2,-0.1160000000000001,True,False,"['[8*]C(O)(O)C=C=C=O', '[15*]C1C(=C)OC1=C']",False,"Allene, Geminal diol/triol, Enol"
C=C1OC(=C)C1C(C#CC=O)(O)O,180.042258736,4,2,-0.4566000000000001,True,False,"['[8*]C(O)(O)C#CC=O', '[15*]C1C(=C)OC1=C']",False,"Geminal diol/triol, Enol"
CC=1OC(=C)C1C(C=C=C=O)(O)O,180.042258736,4,2,0.028100000000000014,True,False,['C=C1OC(C)=C1C(O)(O)C=C=C=O'],False,"Allene, Geminal diol/triol, Enol"
CC=1OC(=C)C1C(C#CC=O)(O)O,180.042258736,4,2,-0.3125,True,False,['C=C1OC(C)=C1C(O)(O)C#CC=O'],False,"Geminal diol/triol, Enol"
C=C1CC(=O)C1C(C=C=C=O)(O)O,180.042258736,4,2,-0.6446000000000001,True,False,"['[8*]C(O)(O)C=C=C=O', '[15*]C1C(=C)CC1=O']",False,"Allene, Geminal diol/triol"
C=C1CC(=O)C1C(C#CC=O)(O)O,180.042258736,4,2,-0.9852000000000001,True,False,"['[8*]C(O)(O)C#CC=O', '[15*]C1C(=C)CC1=O']",False,Geminal diol/triol
CC1=CC(=O)C1C(C=C=C=O)(O)O,180.042258736,4,2,-0.6446000000000001,True,False,"['[8*]C(O)(O)C=C=C=O', '[15*]C1C(=O)C=C1C']",False,"Allene, Geminal diol/triol"
CC1=CC(=O)C1C(C#CC=O)(O)O,180.042258736,4,2,-0.9852000000000001,True,False,"['[15*]C1C(=O)C=C1C', '[8*]C(O)(O)C#CC=O']",False,Geminal diol/triol
CC=1CC(=O)C1C(C=C=C=O)(O)O,180.042258736,4,2,-0.5005000000000001,True,False,['CC1=C(C(O)(O)C=C=C=O)C(=O)C1'],False,"Allene, Geminal diol/triol"
CC=1CC(=O)C1C(C#CC=O)(O)O,180.042258736,4,2,-0.8411,True,False,['CC1=C(C(O)(O)C#CC=O)C(=O)C1'],False,Geminal diol/triol
C=C1C=C(O)C1C(C=C=C=O)(O)O,180.042258736,4,3,-0.1619000000000001,True,False,"['[8*]C(O)(O)C=C=C=O', '[15*]C1C(=C)C=C1O']",False,"Allene, Geminal diol/triol, Enol"
C=C1C=C(O)C1C(C#CC=O)(O)O,180.042258736,4,3,-0.5025,True,False,"['[8*]C(O)(O)C#CC=O', '[15*]C1C(=C)C=C1O']",False,"Geminal diol/triol, Enol"
CC1=C=C(O)C1C(C=C=C=O)(O)O,180.042258736,4,3,-0.1729,True,False,"['[8*]C(O)(O)C=C=C=O', '[15*]C1C(C)=C=C1O']",False,"Allene, Geminal diol/triol, Enol"
CC1=C=C(O)C1C(C#CC=O)(O)O,180.042258736,4,3,-0.5135000000000001,True,False,"['[8*]C(O)(O)C#CC=O', '[15*]C1C(C)=C=C1O']",False,"Allene, Geminal diol/triol, Enol"
CC=1C=C(O)C1C(C=C=C=O)(O)O,180.042258736,4,3,-0.017799999999999927,True,False,['CC1=C(C(O)(O)C=C=C=O)C(O)=C1'],False,"Allene, Geminal diol/triol, Enol"
CC=1C=C(O)C1C(C#CC=O)(O)O,180.042258736,4,3,-0.3584,True,False,['CC1=C(C(O)(O)C#CC=O)C(O)=C1'],False,"Geminal diol/triol, Enol"
C=C1CC(O)=C1C(C=C=C=O)(O)O,180.042258736,4,3,-0.01780000000000015,True,False,['C=C1CC(O)=C1C(O)(O)C=C=C=O'],False,"Allene, Geminal diol/triol, Enol"
C=C1CC(O)=C1C(C#CC=O)(O)O,180.042258736,4,3,-0.3584000000000001,True,False,['C=C1CC(O)=C1C(O)(O)C#CC=O'],False,"Geminal diol/triol, Enol"
CC1=CC(O)=C1C(C=C=C=O)(O)O,180.042258736,4,3,-0.017799999999999927,True,False,['CC1=CC(O)=C1C(O)(O)C=C=C=O'],False,"Allene, Geminal diol/triol, Enol"
CC1=CC(O)=C1C(C#CC=O)(O)O,180.042258736,4,3,-0.3584,True,False,['CC1=CC(O)=C1C(O)(O)C#CC=O'],False,"Geminal diol/triol, Enol"
C#CC(=C)C(C=C1OC(=O)O1)(O)C,180.042258736,4,1,0.9349999999999998,True,False,['C#CC(=C)C(C)(O)C=C1OC(=O)O1'],False,"Geminal diol/triol, Enol"
C#CC(=C)C(OC=1OC(=O)C1)(O)C,180.042258736,4,1,0.2991,True,False,"['[3*]OC1=CC(=O)O1', '[4*]C(C)(O)C(=C)C#C']",False,"Geminal diol/triol, Enol"
C#CC(=C)C(OC=1OC(O)=C1)(O)C,180.042258736,4,2,0.7707999999999999,True,False,"['[3*]OC1=C=C(O)O1', '[4*]C(C)(O)C(=C)C#C']",False,"Allene, Geminal diol/triol, Enol"
C#CC(=C)C(C=C1OC(=C)O1)(O)O,180.042258736,4,2,-1.0663,True,False,['C#CC(=C)C(O)(O)C=c1oc(=C)o1'],False,Geminal diol/triol
C#CC(=C)C(OC=1OC(=C)C1)(O)O,180.042258736,4,2,0.21609999999999996,True,False,"['[4*]C(O)(O)C(=C)C#C', '[3*]OC1=CC(=C)O1']",False,"Geminal diol/triol, Enol"
C#CC(=C)C(OC=1OC(C)=C1)(O)O,180.042258736,4,2,0.20509999999999995,True,False,"['[3*]OC1=C=C(C)O1', '[4*]C(O)(O)C(=C)C#C']",False,"Allene, Geminal diol/triol, Enol"
C#CC(=C)C(C=C1OC(=O)C1)(O)O,180.042258736,4,2,-0.3125000000000001,True,False,"['[7*]CC(O)(O)C(=C)C#C', '[7*]C1CC(=O)O1']",False,"Geminal diol/triol, Enol"
C#CC(=C)C(CC=1OC(=O)C1)(O)O,180.042258736,4,2,-0.3125000000000001,True,False,['C#CC(=C)C(O)(O)CC1=CC(=O)O1'],False,"Geminal diol/triol, Enol"
C#CC(=C)C(C=C1OC(O)=C1)(O)O,180.042258736,4,3,0.17020000000000002,True,False,"['[7*]C1C=C(O)O1', '[7*]CC(O)(O)C(=C)C#C']",False,"Geminal diol/triol, Enol"
C#CC(=C)C(CC=1OC(O)=C1)(O)O,180.042258736,4,3,0.1591999999999999,True,False,['C#CC(=C)C(O)(O)CC1=C=C(O)O1'],False,"Allene, Geminal diol/triol, Enol"
C#CC(=C)C(OC1=CC(=O)C1)(O)O,180.042258736,4,2,-0.3125000000000001,True,False,"['[3*]OC1=CC(=O)C1', '[4*]C(O)(O)C(=C)C#C']",False,"Geminal diol/triol, Enol"
C#CC(=C)C(OC1=C=C(O)C1)(O)O,180.042258736,4,3,0.1591999999999999,True,False,"['[3*]OC1=C=C(O)C1', '[4*]C(O)(O)C(=C)C#C']",False,"Allene, Geminal diol/triol, Enol"
C#CC(=C)C(OC=1C=C(O)C1)(O)O,180.042258736,4,3,0.17020000000000002,True,False,"['[4*]C(O)(O)C(=C)C#C', '[3*]OC1=CC(O)=C1']",False,"Geminal diol/triol, Enol"
C#CC(=O)C(C=C1OC(=O)O1)(C)C,180.042258736,4,0,1.2231,True,False,['C#CC(=O)C(C)(C)C=C1OC(=O)O1'],False,"Geminal diol/triol, Enol"
C#CC(=O)C(OC=1OC(=O)C1)(C)C,180.042258736,4,0,0.3820999999999999,True,False,"['[3*]OC1=CC(=O)O1', '[4*]C(C)(C)C(=O)C#C']",False,"Geminal diol/triol, Enol"
C#CC(=O)C(OC=1OC(O)=C1)(C)C,180.042258736,4,1,0.8537999999999999,True,False,"['[3*]OC1=C=C(O)O1', '[4*]C(C)(C)C(=O)C#C']",False,"Allene, Geminal diol/triol, Enol"
C#CC(=O)C(C=C1OC(=C)O1)(O)C,180.042258736,4,1,-0.9833000000000001,True,False,['C#CC(=O)C(C)(O)C=c1oc(=C)o1'],True,N/A
C#CC(=O)C(OC=1OC(=C)C1)(O)C,180.042258736,4,1,0.2991,True,False,"['[4*]C(C)(O)C(=O)C#C', '[3*]OC1=CC(=C)O1']",False,"Geminal diol/triol, Enol"
C#CC(=O)C(OC=1OC(C)=C1)(O)C,180.042258736,4,1,0.28809999999999997,True,False,"['[4*]C(C)(O)C(=O)C#C', '[3*]OC1=C=C(C)O1']",False,"Allene, Geminal diol/triol, Enol"
C#CC(=O)C(C=C1OC(=O)C1)(O)C,180.042258736,4,1,-0.22950000000000004,True,False,"['[7*]CC(C)(O)C(=O)C#C', '[7*]C1CC(=O)O1']",False,Enol
