SMILES,MW,HBA,HBD,LogP,lipinski_valid,Error,Fragments,chemval,chem_violation
O=NN(C(N)(O)O)C(OC#N)(O)N=NO,222.034881912,10,5,-2.532919999999999,True,False,['N#COC(O)(N=NO)N(N=O)C(N)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN(C(N)(O)O)C(N=C=O)(O)NN=O,222.034881912,10,5,-3.265199999999999,True,False,['NC(O)(O)N(N=O)C(O)(N=C=O)NN=O'],False,"Geminal diol/triol, Hydrazine"
O=NN(C(N)(O)O)C(N=C=O)(O)N=NO,222.034881912,10,5,-2.694799999999999,True,False,['NC(O)(O)N(N=O)C(O)(N=C=O)N=NO'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN(C(N)(O)O)C(N=C=N)(O)ON=O,222.034881912,11,5,-2.4213299999999993,True,False,['N=C=NC(O)(ON=O)N(N=O)C(N)(O)O'],False,"Geminal diol/triol, Hydrazine"
O=NN(C(N)(O)O)C(NC#N)(O)ON=O,222.034881912,11,5,-3.103319999999999,True,False,['N#CNC(O)(ON=O)N(N=O)C(N)(O)O'],False,"Geminal diol/triol, Hydrazine"
N=NN(C(N)(O)O)C(OC#N)(O)ON=O,222.03488191200003,11,5,-2.411749999999999,True,False,['N#COC(O)(ON=O)N(N=N)C(N)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN(C(N)(O)O)C(N=C=O)(O)ON=O,222.03488191200003,11,5,-2.573629999999999,True,False,['N=NN(C(N)(O)O)C(O)(N=C=O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN(C(O)(O)O)C(OC#N)(O)NN=N,222.034881912,10,6,-2.80515,True,False,['N#COC(O)(NN=N)N(N=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN(C(O)(O)O)C(OC#N)(O)N=NN,222.034881912,10,5,-3.0148200000000003,True,False,['N#COC(O)(N=NN)N(N=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN(C(O)(O)O)C(N=C=O)(O)NN=N,222.034881912,10,6,-2.96703,True,False,['N=NNC(O)(N=C=O)N(N=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN(C(O)(O)O)C(N=C=O)(O)N=NN,222.034881912,10,5,-3.1767000000000003,True,False,['NN=NC(O)(N=C=O)N(N=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN(C(O)(O)O)C(N=C=N)(O)ON=N,222.034881912,11,6,-2.1231600000000004,False,False,['N=C=NC(O)(ON=N)N(N=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN(C(O)(O)O)C(NC#N)(O)ON=N,222.034881912,11,6,-2.8051499999999994,False,False,['N#CNC(O)(ON=N)N(N=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN(C(O)(O)O)C(OC#N)(O)ON=N,222.034881912,11,6,-2.1135800000000007,False,False,['N#COC(O)(ON=N)N(N=N)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN(C(O)(O)O)C(N=C=O)(O)ON=N,222.034881912,11,6,-2.2754600000000007,False,False,['N=NOC(O)(N=C=O)N(N=N)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN(C(O)(O)O)C(N=C=N)(O)NN=O,222.034881912,10,6,-2.81473,True,False,['N=C=NC(O)(NN=O)N(N=O)C(O)(O)O'],False,"Geminal diol/triol, Hydrazine"
O=NN(C(O)(O)O)C(NC#N)(O)NN=O,222.034881912,10,6,-3.4967199999999994,True,False,['N#CNC(O)(NN=O)N(N=O)C(O)(O)O'],False,"Geminal diol/triol, Hydrazine"
O=NN(C(O)(O)O)C(N=C=N)(O)N=NO,222.034881912,10,6,-2.24433,True,False,['N=C=NC(O)(N=NO)N(N=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NN(C(O)(O)O)C(NC#N)(O)N=NO,222.034881912,10,6,-2.9263199999999996,True,False,['N#CNC(O)(N=NO)N(N=O)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN(C(O)(O)O)C(OC#N)(O)NN=O,222.034881912,10,6,-2.8051500000000003,True,False,['N#COC(O)(NN=O)N(N=N)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN(C(O)(O)O)C(OC#N)(O)N=NO,222.034881912,10,6,-2.2347500000000005,True,False,['N#COC(O)(N=NO)N(N=N)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN(C(O)(O)O)C(N=C=O)(O)NN=O,222.034881912,10,6,-2.9670300000000003,True,False,['N=NN(C(O)(O)O)C(O)(N=C=O)NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN(C(O)(O)O)C(N=C=O)(O)N=NO,222.034881912,10,6,-2.3966300000000005,True,False,['N=NN(C(O)(O)O)C(O)(N=C=O)N=NO'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN(C(O)(O)O)C(N=C=N)(O)ON=O,222.034881912,11,6,-2.12316,False,False,['N=C=NC(O)(ON=O)N(N=N)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NN(C(O)(O)O)C(NC#N)(O)ON=O,222.034881912,11,6,-2.80515,False,False,['N#CNC(O)(ON=O)N(N=N)C(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN(C(N)(O)O)C(ON=O)(N)ON=O,222.034881912,12,4,-2.709919999999999,True,False,['N#CN(C(N)(O)O)C(N)(ON=O)ON=O'],False,Geminal diol/triol
N#CN(C(O)(O)O)C(ON=N)(N)ON=O,222.034881912,12,5,-2.4117499999999996,True,False,['N#CN(C(O)(O)O)C(N)(ON=N)ON=O'],False,"PAINS, Geminal diol/triol"
N#CN(C(O)(O)O)C(NN=O)(N)ON=O,222.034881912,11,5,-3.10332,True,False,['N#CN(C(O)(O)O)C(N)(NN=O)ON=O'],False,"Geminal diol/triol, Hydrazine"
N#CN(C(O)(O)O)C(N=NO)(N)ON=O,222.034881912,11,5,-2.53292,True,False,['N#CN(C(O)(O)O)C(N)(N=NO)ON=O'],False,"PAINS, Geminal diol/triol"
N#CN(C(N)(O)N)C(ON=O)(O)ON=O,222.034881912,12,4,-2.7099199999999994,True,False,['N#CN(C(N)(N)O)C(O)(ON=O)ON=O'],False,Geminal diol/triol
N#CN(C(N)(O)O)C(ON=N)(O)ON=O,222.034881912,12,5,-2.411749999999999,True,False,['N#CN(C(N)(O)O)C(O)(ON=N)ON=O'],False,"PAINS, Geminal diol/triol"
N#CN(C(N)(O)O)C(NN=O)(O)ON=O,222.034881912,11,5,-3.103319999999999,True,False,['N#CN(C(N)(O)O)C(O)(NN=O)ON=O'],False,"Geminal diol/triol, Hydrazine"
N#CN(C(N)(O)O)C(N=NO)(O)ON=O,222.034881912,11,5,-2.5329199999999994,True,False,['N#CN(C(N)(O)O)C(O)(N=NO)ON=O'],False,"PAINS, Geminal diol/triol"
N#CN(C(O)(O)O)C(ON=N)(O)ON=N,222.034881912,12,6,-2.1135800000000002,False,False,['N#CN(C(O)(O)O)C(O)(ON=N)ON=N'],False,"PAINS, Geminal diol/triol"
N#CN(C(O)(O)O)C(ON=N)(O)NN=O,222.034881912,11,6,-2.80515,False,False,['N#CN(C(O)(O)O)C(O)(NN=O)ON=N'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN(C(O)(O)O)C(ON=N)(O)N=NO,222.034881912,11,6,-2.23475,False,False,['N#CN(C(O)(O)O)C(O)(N=NO)ON=N'],False,"PAINS, Geminal diol/triol"
N#CN(C(O)(O)O)C(NN=O)(O)NN=O,222.034881912,10,6,-3.49672,True,False,['N#CN(C(O)(O)O)C(O)(NN=O)NN=O'],False,"Geminal diol/triol, Hydrazine"
N#CN(C(O)(O)O)C(N=NO)(O)NN=O,222.034881912,10,6,-2.92632,True,False,['N#CN(C(O)(O)O)C(O)(N=NO)NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN(C(O)(O)O)C(N=NO)(O)N=NO,222.034881912,10,6,-2.3559200000000002,True,False,['N#CN(C(O)(O)O)C(O)(N=NO)N=NO'],False,"PAINS, Geminal diol/triol"
N#CN(C(O)(O)O)C(NN=N)(O)ON=O,222.034881912,11,6,-2.80515,False,False,['N#CN(C(O)(O)O)C(O)(NN=N)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CN(C(O)(O)O)C(N=NN)(O)ON=O,222.034881912,11,5,-3.01482,True,False,['N#CN(C(O)(O)O)C(O)(N=NN)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(N=NOC(N)(O)O)(N)ON=O,222.034881912,12,4,-2.3095199999999996,True,False,['N#COC(N)(N=NOC(N)(O)O)ON=O'],False,"PAINS, Geminal diol/triol"
N#COC(ON=NC(N)(O)O)(N)ON=O,222.034881912,12,4,-2.3095199999999996,True,False,['N#COC(N)(ON=O)ON=NC(N)(O)O'],False,"PAINS, Geminal diol/triol"
O=C=NC(N=NOC(N)(O)O)(N)ON=O,222.034881912,12,4,-2.4713999999999996,True,False,['NC(O)(O)ON=NC(N)(N=C=O)ON=O'],False,"PAINS, Geminal diol/triol"
O=C=NC(ON=NC(N)(O)O)(N)ON=O,222.034881912,12,4,-2.4713999999999996,True,False,['NC(O)(O)N=NOC(N)(N=C=O)ON=O'],False,"PAINS, Geminal diol/triol"
N#COC(N=NOC(O)(O)O)(N)ON=N,222.034881912,12,5,-2.0113500000000006,True,False,['N#COC(N)(N=NOC(O)(O)O)ON=N'],False,"PAINS, Geminal diol/triol"
N#COC(ON=NC(O)(O)O)(N)ON=N,222.034881912,12,5,-2.0113500000000006,True,False,['N#COC(N)(ON=N)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
O=C=NC(N=NOC(O)(O)O)(N)ON=N,222.034881912,12,5,-2.17323,True,False,['N=NOC(N)(N=C=O)N=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol"
O=C=NC(ON=NC(O)(O)O)(N)ON=N,222.034881912,12,5,-2.17323,True,False,['N=NOC(N)(N=C=O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N#COC(N=NOC(O)(O)O)(N)NN=O,222.034881912,11,5,-2.70292,True,False,['N#COC(N)(N=NOC(O)(O)O)NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(N=NOC(O)(O)O)(N)N=NO,222.034881912,11,5,-2.1325200000000004,True,False,['N#COC(N)(N=NO)N=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N#COC(ON=NC(O)(O)O)(N)NN=O,222.034881912,11,5,-2.70292,True,False,['N#COC(N)(NN=O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(ON=NC(O)(O)O)(N)N=NO,222.034881912,11,5,-2.1325200000000004,True,False,['N#COC(N)(N=NO)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
O=C=NC(N=NOC(O)(O)O)(N)NN=O,222.034881912,11,5,-2.8648000000000002,True,False,['NC(N=C=O)(N=NOC(O)(O)O)NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(N=NOC(O)(O)O)(N)N=NO,222.034881912,11,5,-2.2944000000000004,True,False,['NC(N=C=O)(N=NO)N=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol"
O=C=NC(ON=NC(O)(O)O)(N)NN=O,222.034881912,11,5,-2.8648000000000002,True,False,['NC(N=C=O)(NN=O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(ON=NC(O)(O)O)(N)N=NO,222.034881912,11,5,-2.2944000000000004,True,False,['NC(N=C=O)(N=NO)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N=C=NC(N=NOC(O)(O)O)(N)ON=O,222.034881912,12,5,-2.02093,True,False,['N=C=NC(N)(N=NOC(O)(O)O)ON=O'],False,"PAINS, Geminal diol/triol"
N#CNC(N=NOC(O)(O)O)(N)ON=O,222.034881912,12,5,-2.7029199999999998,True,False,['N#CNC(N)(N=NOC(O)(O)O)ON=O'],False,"PAINS, Geminal diol/triol"
N=C=NC(ON=NC(O)(O)O)(N)ON=O,222.034881912,12,5,-2.02093,True,False,['N=C=NC(N)(ON=O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N#CNC(ON=NC(O)(O)O)(N)ON=O,222.034881912,12,5,-2.7029199999999998,True,False,['N#CNC(N)(ON=O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N#COC(N=NNC(O)(O)O)(N)ON=O,222.034881912,11,5,-2.7029199999999998,True,False,['N#COC(N)(N=NNC(O)(O)O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(NN=NC(O)(O)O)(N)ON=O,222.034881912,11,5,-2.7029199999999998,True,False,['N#COC(N)(NN=NC(O)(O)O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(N=NNC(O)(O)O)(N)ON=O,222.034881912,11,5,-2.8648,True,False,['NC(N=C=O)(N=NNC(O)(O)O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(NN=NC(O)(O)O)(N)ON=O,222.034881912,11,5,-2.8648,True,False,['NC(N=C=O)(NN=NC(O)(O)O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(N=NOC(N)(O)N)(O)ON=O,222.034881912,12,4,-2.3095199999999996,True,False,['N#COC(O)(N=NOC(N)(N)O)ON=O'],False,"PAINS, Geminal diol/triol"
N#COC(ON=NC(N)(O)N)(O)ON=O,222.034881912,12,4,-2.3095199999999996,True,False,['N#COC(O)(ON=O)ON=NC(N)(N)O'],False,"PAINS, Geminal diol/triol"
O=C=NC(N=NOC(N)(O)N)(O)ON=O,222.034881912,12,4,-2.4713999999999996,True,False,['NC(N)(O)ON=NC(O)(N=C=O)ON=O'],False,"PAINS, Geminal diol/triol"
O=C=NC(ON=NC(N)(O)N)(O)ON=O,222.034881912,12,4,-2.4713999999999996,True,False,['NC(N)(O)N=NOC(O)(N=C=O)ON=O'],False,"PAINS, Geminal diol/triol"
N#COC(N=NOC(N)(O)O)(O)ON=N,222.034881912,12,5,-2.01135,True,False,['N#COC(O)(N=NOC(N)(O)O)ON=N'],False,"PAINS, Geminal diol/triol"
N#COC(ON=NC(N)(O)O)(O)ON=N,222.034881912,12,5,-2.01135,True,False,['N#COC(O)(ON=N)ON=NC(N)(O)O'],False,"PAINS, Geminal diol/triol"
O=C=NC(N=NOC(N)(O)O)(O)ON=N,222.034881912,12,5,-2.1732299999999998,True,False,['N=NOC(O)(N=C=O)N=NOC(N)(O)O'],False,"PAINS, Geminal diol/triol"
O=C=NC(ON=NC(N)(O)O)(O)ON=N,222.034881912,12,5,-2.1732299999999998,True,False,['N=NOC(O)(N=C=O)ON=NC(N)(O)O'],False,"PAINS, Geminal diol/triol"
N#COC(N=NOC(N)(O)O)(O)NN=O,222.034881912,11,5,-2.7029199999999998,True,False,['N#COC(O)(N=NOC(N)(O)O)NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(N=NOC(N)(O)O)(O)N=NO,222.034881912,11,5,-2.13252,True,False,['N#COC(O)(N=NO)N=NOC(N)(O)O'],False,"PAINS, Geminal diol/triol"
N#COC(ON=NC(N)(O)O)(O)NN=O,222.034881912,11,5,-2.7029199999999998,True,False,['N#COC(O)(NN=O)ON=NC(N)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(ON=NC(N)(O)O)(O)N=NO,222.034881912,11,5,-2.13252,True,False,['N#COC(O)(N=NO)ON=NC(N)(O)O'],False,"PAINS, Geminal diol/triol"
O=C=NC(N=NOC(N)(O)O)(O)NN=O,222.034881912,11,5,-2.8648,True,False,['NC(O)(O)ON=NC(O)(N=C=O)NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(N=NOC(N)(O)O)(O)N=NO,222.034881912,11,5,-2.2944,True,False,['NC(O)(O)ON=NC(O)(N=C=O)N=NO'],False,"PAINS, Geminal diol/triol"
O=C=NC(ON=NC(N)(O)O)(O)NN=O,222.034881912,11,5,-2.8648,True,False,['NC(O)(O)N=NOC(O)(N=C=O)NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(ON=NC(N)(O)O)(O)N=NO,222.034881912,11,5,-2.2944,True,False,['NC(O)(O)N=NOC(O)(N=C=O)N=NO'],False,"PAINS, Geminal diol/triol"
N=C=NC(N=NOC(N)(O)O)(O)ON=O,222.034881912,12,5,-2.02093,True,False,['N=C=NC(O)(N=NOC(N)(O)O)ON=O'],False,"PAINS, Geminal diol/triol"
N#CNC(N=NOC(N)(O)O)(O)ON=O,222.034881912,12,5,-2.7029199999999998,True,False,['N#CNC(O)(N=NOC(N)(O)O)ON=O'],False,"PAINS, Geminal diol/triol"
N=C=NC(ON=NC(N)(O)O)(O)ON=O,222.034881912,12,5,-2.0209299999999994,True,False,['N=C=NC(O)(ON=O)ON=NC(N)(O)O'],False,"PAINS, Geminal diol/triol"
N#CNC(ON=NC(N)(O)O)(O)ON=O,222.034881912,12,5,-2.7029199999999998,True,False,['N#CNC(O)(ON=O)ON=NC(N)(O)O'],False,"PAINS, Geminal diol/triol"
N#COC(N=NNC(N)(O)O)(O)ON=O,222.034881912,11,5,-2.7029199999999998,True,False,['N#COC(O)(N=NNC(N)(O)O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(NN=NC(N)(O)O)(O)ON=O,222.034881912,11,5,-2.7029199999999998,True,False,['N#COC(O)(NN=NC(N)(O)O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(N=NNC(N)(O)O)(O)ON=O,222.034881912,11,5,-2.8648,True,False,['NC(O)(O)NN=NC(O)(N=C=O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(NN=NC(N)(O)O)(O)ON=O,222.034881912,11,5,-2.8648,True,False,['NC(O)(O)N=NNC(O)(N=C=O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(N=NOC(O)(O)O)(O)NN=N,222.034881912,11,6,-2.4047500000000004,False,False,['N#COC(O)(N=NOC(O)(O)O)NN=N'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(N=NOC(O)(O)O)(O)N=NN,222.034881912,11,5,-2.61442,True,False,['N#COC(O)(N=NN)N=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(ON=NC(O)(O)O)(O)NN=N,222.034881912,11,6,-2.4047500000000004,False,False,['N#COC(O)(NN=N)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(ON=NC(O)(O)O)(O)N=NN,222.034881912,11,5,-2.61442,True,False,['N#COC(O)(N=NN)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(N=NOC(O)(O)O)(O)NN=N,222.034881912,11,6,-2.56663,False,False,['N=NNC(O)(N=C=O)N=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(N=NOC(O)(O)O)(O)N=NN,222.034881912,11,5,-2.7763,True,False,['NN=NC(O)(N=C=O)N=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(ON=NC(O)(O)O)(O)NN=N,222.034881912,11,6,-2.56663,False,False,['N=NNC(O)(N=C=O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(ON=NC(O)(O)O)(O)N=NN,222.034881912,11,5,-2.7763,True,False,['NN=NC(O)(N=C=O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=C=NC(N=NOC(O)(O)O)(O)ON=N,222.034881912,12,6,-1.7227600000000005,False,False,['N=C=NC(O)(N=NOC(O)(O)O)ON=N'],False,"PAINS, Geminal diol/triol"
N#CNC(N=NOC(O)(O)O)(O)ON=N,222.034881912,12,6,-2.4047500000000004,False,False,['N#CNC(O)(N=NOC(O)(O)O)ON=N'],False,"PAINS, Geminal diol/triol"
N=C=NC(ON=NC(O)(O)O)(O)ON=N,222.034881912,12,6,-1.7227600000000005,False,False,['N=C=NC(O)(ON=N)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N#CNC(ON=NC(O)(O)O)(O)ON=N,222.034881912,12,6,-2.4047500000000004,False,False,['N#CNC(O)(ON=N)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N#COC(N=NNC(O)(O)O)(O)ON=N,222.034881912,11,6,-2.40475,False,False,['N#COC(O)(N=NNC(O)(O)O)ON=N'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(NN=NC(O)(O)O)(O)ON=N,222.034881912,11,6,-2.4047500000000004,False,False,['N#COC(O)(NN=NC(O)(O)O)ON=N'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(N=NNC(O)(O)O)(O)ON=N,222.034881912,11,6,-2.5666299999999995,False,False,['N=NOC(O)(N=C=O)N=NNC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(NN=NC(O)(O)O)(O)ON=N,222.034881912,11,6,-2.56663,False,False,['N=NOC(O)(N=C=O)NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=C=NC(N=NOC(O)(O)O)(O)NN=O,222.034881912,11,6,-2.41433,False,False,['N=C=NC(O)(N=NOC(O)(O)O)NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CNC(N=NOC(O)(O)O)(O)NN=O,222.034881912,11,6,-3.09632,False,False,['N#CNC(O)(N=NOC(O)(O)O)NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=C=NC(N=NOC(O)(O)O)(O)N=NO,222.034881912,11,6,-1.8439300000000003,False,False,['N=C=NC(O)(N=NO)N=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N#CNC(N=NOC(O)(O)O)(O)N=NO,222.034881912,11,6,-2.52592,False,False,['N#CNC(O)(N=NO)N=NOC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N=C=NC(ON=NC(O)(O)O)(O)NN=O,222.034881912,11,6,-2.41433,False,False,['N=C=NC(O)(NN=O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CNC(ON=NC(O)(O)O)(O)NN=O,222.034881912,11,6,-3.09632,False,False,['N#CNC(O)(NN=O)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=C=NC(ON=NC(O)(O)O)(O)N=NO,222.034881912,11,6,-1.8439300000000003,False,False,['N=C=NC(O)(N=NO)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N#CNC(ON=NC(O)(O)O)(O)N=NO,222.034881912,11,6,-2.52592,False,False,['N#CNC(O)(N=NO)ON=NC(O)(O)O'],False,"PAINS, Geminal diol/triol"
N#COC(N=NNC(O)(O)O)(O)NN=O,222.034881912,10,6,-3.0963199999999995,True,False,['N#COC(O)(N=NNC(O)(O)O)NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(NN=NC(O)(O)O)(O)NN=O,222.034881912,10,6,-3.09632,True,False,['N#COC(O)(NN=O)NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(N=NNC(O)(O)O)(O)N=NO,222.034881912,10,6,-2.5259199999999997,True,False,['N#COC(O)(N=NO)N=NNC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#COC(NN=NC(O)(O)O)(O)N=NO,222.034881912,10,6,-2.52592,True,False,['N#COC(O)(N=NO)NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(N=NNC(O)(O)O)(O)NN=O,222.034881912,10,6,-3.2581999999999995,True,False,['O=C=NC(O)(N=NNC(O)(O)O)NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(NN=NC(O)(O)O)(O)NN=O,222.034881912,10,6,-3.2582,True,False,['O=C=NC(O)(NN=O)NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(N=NNC(O)(O)O)(O)N=NO,222.034881912,10,6,-2.6877999999999997,True,False,['O=C=NC(O)(N=NO)N=NNC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=C=NC(NN=NC(O)(O)O)(O)N=NO,222.034881912,10,6,-2.6878,True,False,['O=C=NC(O)(N=NO)NN=NC(O)(O)O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=C=NC(N=NNC(O)(O)O)(O)ON=O,222.034881912,11,6,-2.4143299999999996,False,False,['N=C=NC(O)(N=NNC(O)(O)O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=C=NC(NN=NC(O)(O)O)(O)ON=O,222.034881912,11,6,-2.4143299999999996,False,False,['N=C=NC(O)(NN=NC(O)(O)O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CNC(N=NNC(O)(O)O)(O)ON=O,222.034881912,11,6,-3.09632,False,False,['N#CNC(O)(N=NNC(O)(O)O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N#CNC(NN=NC(O)(O)O)(O)ON=O,222.034881912,11,6,-3.09632,False,False,['N#CNC(O)(NN=NC(O)(O)O)ON=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
O=NOC(N=C=NC(N)(O)O)(N)ON=O,222.034881912,12,4,-2.3190999999999993,True,False,['NC(O)(O)N=C=NC(N)(ON=O)ON=O'],False,Geminal diol/triol
N=NOC(N=C=NC(O)(O)O)(N)ON=O,222.034881912,12,5,-2.02093,True,False,['N=NOC(N)(N=C=NC(O)(O)O)ON=O'],False,"PAINS, Geminal diol/triol"
O=NNC(N=C=NC(O)(O)O)(N)ON=O,222.034881912,11,5,-2.7124999999999995,True,False,['NC(N=C=NC(O)(O)O)(NN=O)ON=O'],False,"Geminal diol/triol, Hydrazine"
ON=NC(N=C=NC(O)(O)O)(N)ON=O,222.034881912,11,5,-2.1421,True,False,['NC(N=C=NC(O)(O)O)(N=NO)ON=O'],False,"PAINS, Geminal diol/triol"
O=NOC(N=C=NC(N)(O)N)(O)ON=O,222.034881912,12,4,-2.3190999999999993,True,False,['NC(N)(O)N=C=NC(O)(ON=O)ON=O'],False,Geminal diol/triol
N=NOC(N=C=NC(N)(O)O)(O)ON=O,222.034881912,12,5,-2.02093,True,False,['N=NOC(O)(N=C=NC(N)(O)O)ON=O'],False,"PAINS, Geminal diol/triol"
O=NNC(N=C=NC(N)(O)O)(O)ON=O,222.034881912,11,5,-2.7125,True,False,['NC(O)(O)N=C=NC(O)(NN=O)ON=O'],False,"Geminal diol/triol, Hydrazine"
ON=NC(N=C=NC(N)(O)O)(O)ON=O,222.034881912,11,5,-2.1420999999999997,True,False,['NC(O)(O)N=C=NC(O)(N=NO)ON=O'],False,"PAINS, Geminal diol/triol"
N=NOC(N=C=NC(O)(O)O)(O)ON=N,222.034881912,12,6,-1.7227600000000005,False,False,['N=NOC(O)(N=C=NC(O)(O)O)ON=N'],False,"PAINS, Geminal diol/triol"
N=NOC(N=C=NC(O)(O)O)(O)NN=O,222.034881912,11,6,-2.41433,False,False,['N=NOC(O)(N=C=NC(O)(O)O)NN=O'],False,"PAINS, Geminal diol/triol, Hydrazine"
N=NOC(N=C=NC(O)(O)O)(O)N=NO,222.034881912,11,6,-1.8439300000000003,False,False,['N=NOC(O)(N=C=NC(O)(O)O)N=NO'],False,"PAINS, Geminal diol/triol"
